session_id,target
1,0.0003710265754588917
2,4.239307994247306e-05
3,0.0013740301090903943
4,2.6635675393925775e-05
5,0.0024680587038307116
6,0.0001758351467518503
7,0.0061061568973699515
8,0.0063499631262162876
9,9.769982731419556e-05
10,0.0034945938103468437
11,0.0009621421567503525
12,4.202688789635791e-05
13,0.00015910554048758797
14,0.015107105760260857
15,0.005477268868872882
16,0.0004356311024329532
17,0.009883237032725567
18,4.4410231917585806e-05
19,0.004740861888262319
20,2.254607185727304e-05
21,0.024325965114467794
22,0.00011228496488512185
23,0.0016583380831555101
24,0.0004809043255446808
25,0.0392660215388967
26,0.0014546971433953635
27,0.0001909917710144481
28,4.962856730618438e-05
29,0.024133226285085577
30,0.013186767562035946
31,0.0424786515982099
32,0.016723333235978837
33,0.0002280947672782023
34,0.0015670906200441139
35,0.012744447579948628
36,0.003791765376479569
37,2.310334298368514e-05
38,4.191683725489424e-05
39,0.002290527874898093
40,4.812338529699902e-05
41,0.003822416365825993
42,0.00046944472894735
43,0.001142740198196407
44,0.0008837373179116005
45,0.06276773075878356
46,0.003600409921271963
47,0.0002987229645560226
48,0.0003326579853360038
49,0.0013458397780198284
50,5.752927196134912e-05
51,1.883379890872547e-05
52,0.0009473837439851364
53,0.029440294291674853
54,0.003705144856940559
55,0.00872689135531231
56,0.0006190328413817233
57,5.51404903767457e-05
58,5.3156885950327014e-05
59,0.00012053047390021742
60,2.3290109125761245e-05
61,7.251415799210303e-05
62,0.00039689915396206205
63,0.0001011069351767991
64,0.0032317074066191198
65,6.037902012874582e-05
66,5.013671830568568e-05
67,0.0003256640546492045
68,0.003433288090277154
69,0.09935956977362118
70,0.0001133163564877621
71,0.006565269294191059
72,0.0038408213653238696
73,0.005144297781778422
74,0.0013541632773181635
75,0.0016900237507851612
76,0.004188456926202354
77,0.0026416035159519827
78,0.0065488647081852576
79,0.0015969276024648418
80,2.0609078874079972e-05
81,6.702795287912614e-05
82,0.000104062388575614
83,5.868366018874443e-05
84,0.3828548343844635
85,0.0014912368282387835
86,3.987273803210632e-05
87,0.011036486226106266
88,0.0032397129492969185
89,0.0027607681197480065
90,0.11855830874033617
91,9.378425940202114e-05
92,5.5313383988071846e-05
93,0.06013157693096548
94,0.0001385575339156415
95,0.0018885223711089711
96,4.983796634256137e-05
97,0.008249865965896998
98,5.819936822941516e-05
99,0.0001202188172529292
100,0.0016165758412482354
101,4.025797637552435e-05
102,0.0021985251993349034
103,0.00022289927941941478
104,0.0008332141527808914
105,0.0028991656560666515
106,8.092738805357608e-05
107,0.00034373053641139245
108,0.004635939038464512
109,4.625859631299956e-05
110,6.002595126493783e-05
111,0.0025788288737947024
112,3.237219109037292e-05
113,0.0007335207536435564
114,1.9487651179983428e-05
115,0.00014991052744002984
116,5.471119826749168e-05
117,0.00039263596380573407
118,0.008760243028214921
119,7.654816201269648e-05
120,0.005456079672138886
121,7.620397187878298e-05
122,0.00017313946905937166
123,0.00010329024899734569
124,0.004420067738185003
125,0.0075180610114937005
126,4.2850622217435797e-05
127,0.000424550949373951
128,4.167252146117075e-05
129,0.0049787998979982815
130,0.010041272030417981
131,0.00034976878110438715
132,0.008172583842608983
133,0.007051877470833343
134,0.0008885057183934953
135,8.086033830737907e-05
136,0.007730066588293544
137,5.8513270816446315e-05
138,0.009891562260490552
139,8.291704720505773e-05
140,0.00018579344909625106
141,3.708496947177512e-05
142,3.095288120728775e-05
143,0.00029845389011087206
144,0.0033496654055817903
145,3.160853278874039e-05
146,0.0009909701015329271
147,0.00010662065252197052
148,0.008498378282226606
149,0.0060964272931969135
150,0.015092306579043707
151,2.7710474686815406e-05
152,0.011528669032734178
153,0.00010524573960371002
154,0.0001633240478697049
155,0.00266398632279748
156,0.00015731595690368524
157,5.653781850557893e-05
158,0.01381975472586082
159,0.001448912838144506
160,0.00012909811302959677
161,0.008673892320660181
162,0.0007738983954292152
163,0.005221236321777032
164,0.006592236996156481
165,0.0013471700117886965
166,6.885772922466943e-05
167,0.009125729510013503
168,0.0060962424044869075
169,0.0021221794022768096
170,0.005001379049305161
171,0.0027687815771010676
172,0.0023405418656255255
173,0.0012286379936392398
174,0.002064999469876408
175,0.43623388317403256
176,0.013632054743359589
177,0.0234517913624346
178,0.0010844172983061721
179,0.002349438222844503
180,0.0055497568505671864
181,0.0001625018260178554
182,0.0010466338774592354
183,3.8144019297198347e-05
184,0.0014436027501920766
185,0.0011033104389033485
186,0.007733147753210594
187,6.335274657164995e-05
188,5.855025697300887e-05
189,0.0059190398951395815
190,0.013902727327791764
191,6.7668700064779e-05
192,8.383178696793834e-05
193,0.01244381034493379
194,0.0007615159527800485
195,0.00016288271370377646
196,0.0012551088855247226
197,0.0030338767989225145
198,0.001917780294310177
199,0.03777894132443352
200,8.182129246489471e-05
201,0.0026869192086338197
202,0.04763317269493437
203,7.216022356680392e-05
204,0.00018558398095847687
205,0.019213282755494058
206,8.237491535613153e-06
207,0.003986457513958492
208,0.0006271872642290578
209,2.2241916459890838e-05
210,0.032416960795130664
211,0.0037368498474379557
212,0.01510347469520893
213,5.544376865196902e-05
214,0.014264870218450252
215,0.0009927998683691057
216,0.008495659600260547
217,0.038070637689968205
218,0.0015831472519379347
219,0.00039640888814100226
220,0.007663208523686399
221,0.004976797906248097
222,0.0001733648190797706
223,0.012638787491046058
224,0.0011808668868377016
225,0.02581433196447454
226,0.00909869850589773
227,0.012550723472557573
228,0.00012322908113843913
229,8.109596588053974e-05
230,0.003417850732996173
231,0.0032601844567902564
232,8.657030304166376e-05
233,0.00011856435546902645
234,0.004327305446493674
235,0.001212473521314641
236,0.0005354748647727123
237,0.005430752251974416
238,0.0039474807245645895
239,0.002290527874898093
240,0.009568274346263018
241,0.0010595617190348858
242,1.6596423237880498e-05
243,2.564480252537029e-05
244,0.0001880050405716416
245,0.0011494363522902612
246,0.0015847707775500655
247,0.08869375913543265
248,0.0029401872538813295
249,0.0006601602884232864
250,0.0033129156356066993
251,0.029071705534463168
252,0.00012623055957072362
253,0.0001521500067685456
254,0.0006362504259069233
255,0.013743060553973278
256,0.00022256792992366158
257,0.00017558302190341296
258,0.011572745580365355
259,0.006301544032677721
260,0.0009925346168744543
261,0.0015621732398745248
262,0.0014090733258923808
263,0.0032550144417508187
264,0.0045523385188695024
265,0.0001456704906625916
266,0.00010690667884701408
267,0.00014664714839654776
268,0.0013017843598579356
269,0.007514209473264055
270,0.0007750941053193837
271,0.00010088991505378477
272,0.00023828384299739736
273,4.80330474764941e-05
274,0.0016164103414026932
275,0.012166064617334318
276,0.0004810718354957961
277,0.002164376232653883
278,0.017670803047054953
279,0.00014253754481527236
280,0.003000822581907878
281,0.000822494503769053
282,0.000151054307974114
283,0.004299333544636393
284,0.001932216651299683
285,7.976692038344054e-05
286,0.0010902552568167452
287,0.008113353884100633
288,6.896439571532246e-05
289,0.002132501624721333
290,0.00010656515966610355
291,0.0013406391029273977
292,0.004947511508571919
293,0.007402921102983391
294,0.0017787726155676826
295,8.268824503711848e-05
296,8.57714680432653e-05
297,0.000199822670488642
298,0.00407774891287751
299,2.6439823517263848e-05
300,0.00018132751049435613
301,7.94886060405204e-05
302,0.0033656117100245354
303,0.004880322943773602
304,0.005466359814454497
305,0.059007991643319574
306,0.00011379118752701881
307,0.004306589226275196
308,0.00020639645530160224
309,0.0016521115330514872
310,0.00018372832008729136
311,0.008223121112377786
312,0.008174820447553431
313,0.0010970410141680532
314,7.220782037909675e-05
315,0.007526484920726179
316,0.0015574144984910113
317,0.00471502179669684
318,0.00013930773495246518
319,0.00024008779056993143
320,0.0016213548906279557
321,0.009302121633702247
322,0.0001291232871784367
323,6.350698517565603e-05
324,0.00445116655044235
325,0.004118352727804707
326,0.010087010107606757
327,0.0026881279534398616
328,0.012866320501843189
329,0.00012909811302959677
330,2.2280265847113702e-05
331,0.01017989619011143
332,0.0005664864706012734
333,0.2727224129709882
334,0.00021493354816264375
335,4.466615612800293e-05
336,0.0002952773849806659
337,0.00609975200626251
338,0.014095430316141225
339,0.00016411222332789847
340,0.009781837239067032
341,3.0620713310564046e-05
342,0.007792467011002231
343,0.004110472400012833
344,0.018082868567200865
345,0.012067244484702354
346,0.00023743319385100513
347,0.7917820055964717
348,5.439655445059582e-05
349,0.0001143310905998041
350,0.021047261115346036
351,0.0023815608668409658
352,0.0013126867198650861
353,0.11867999605454789
354,0.009106269629999381
355,0.014081231106169717
356,0.00044823105184093616
357,0.0017685719768001905
358,0.001010009262439466
359,0.0014540292560746514
360,0.0009690378495737686
361,0.0033864878690713696
362,0.0007368768985349744
363,0.0002778323996354712
364,0.0009547089745447734
365,5.708757986062209e-05
366,1.5456026880257567e-05
367,4.113939442908422e-05
368,0.0074261223575107175
369,0.007749737571722885
370,6.860985500953512e-05
371,0.0061061568973699515
372,7.051630980895296e-05
373,4.5534979897441124e-05
374,0.001128348666561704
375,7.542321965719076e-05
376,0.005812363715277105
377,0.00297194894057775
378,0.0033720191924964294
379,7.774565082229842e-05
380,5.534258388610366e-05
381,0.001912529109017391
382,0.016499218422507952
383,0.0008908492652421672
384,0.00015156265910610327
385,0.012312020399521008
386,0.0017274374365058005
387,0.0029425296423046007
388,0.004759417088410743
389,6.961459957100538e-05
390,3.427248664112274e-05
391,0.0013201472131016767
392,0.008676681623206436
393,0.00019204296073445164
394,7.549637187093882e-05
395,4.933978355032043e-05
396,0.0009282818460214091
